id,abstract_text
04C5DAB4-C26E-4591-B6E9-32B33A5269FE,"Recent studies show that 70% percent of all deaths among type 2 diabetes (T2DM)
patients are due to cardiovascular disease (CVD) involving coronary heart disease,
stroke, heart failure and peripheral arterial disease. CVD treatment in subjects without
T2DM is guided by the Qrisk3 prognostic rule, however while multiple CVD prognostic
rules are available, it is unclear which rule is most appropriate for T2DM patients.
Furthermore, it is unclear whether it is possible to develop more advanced rules, jointly
predicting individual CVD elements (e.g., CHD and stroke), while allowing for competing
risk and disease trajectories.
As a first step in introducing risk-stratified CVD management in T2DM care I will validate
existing CVD prognostic algorithms on a British sample of 200,000+ T2DM CPRD
subjects. The scope of the project includes exploring average out-of-sample
performance, as well as presenting stratified results for geographical location, diagnosis
setting, disease duration, year of diagnosis and patient type.
The next phase of the project focuses on developing novel CVD prediction rules in
diabetes patients using advanced competing-risk and multi-stage methodologies.
Moreover, we want to leverage genomics data to improve prognostic performance. The
scope of the project also includes exploring the utility of EHR data and real-time analytics
to update CVD rules in diabetes population, designing methods for predicting repeated
episodes and predicting disease trajectory."
0F8B780A-BC91-49C3-B316-F59B3EA9996B,"Genome-wide association studies (GWAS) have been successful in identifying chromosomal regions (loci) that contain genetic variants that contribute to many complex human traits and common diseases, including those that have major public health burden, such as cancers, diabetes and arthritis. Association signals for many complex traits predominantly localise to regions that influence disease by modulating gene expression (i.e. the process by which DNA is converted into a functional gene product), which may vary across tissues and cell types (referred to as the transcriptome). However, studies of the relationships between gene expression and complex traits have been restricted to investigations in small samples because of cost and availability of relevant tissues. Consequently, there has been limited progress in identifying the causal genes in GWAS regions and in understanding of the biological processes through which genetic variants impact on disease pathophysiology, thereby hindering the translation of these findings into the clinic through targeted drug development.

One increasingly utilised approach to understand molecular pathways underlying human disease is through integrated analysis of genetic variation and transcriptomic data resources from large-scale tissue-based molecular profiling initiatives. For example, the Genotype-Tissue Expression Project has generated high-density genome-wide genotyping and gene expression across a wide range of tissues, and has made these data publicly available. One primary finding of these investigations has been the identification of expression quantitative trait loci (eQTL) that link genetic variation to the regulation of gene expression in diverse tissues. Methods have thus been developed that aim to detect association of complex traits with gene expression by: (i) building tissue-specific multi-eQTL models in these molecular profiling resources; and (ii) using these models to predict (or &quot;impute&quot;) the transcriptome into GWAS data (based on individual-level genotypes or association summary statistics). However, existing transcriptome imputation methods typically: (i) consider each cell type separately, and do not take advantage of the observed correlations in gene expression between cell types driven by cross-tissue eQTLs; and/or (ii) do not account for eQTL model uncertainty (i.e. many different genetic variants may regulate gene expression), resulting in potential for false positive findings.

The aim of this proposal is to develop novel statistical methods for transcriptomic imputation into GWAS to address these limitations by: (i) harnessing multi-tissue expression to build eQTL models that better predict gene expression than those that consider each cell type separately; and (ii) use computationally efficient Bayesian statistical methods that appropriately allow for uncertainty in the eQTL model, reducing the potential for &quot;over-fitting&quot;. The methodology will be implemented in user friendly software that will be made freely available to the wider research community. The methodology and software will be utilised to create a repository of imputed multi-tissue gene expression into 500,000 participants from the UK Biobank for whom GWAS data are already available. These imputed transcriptomic profiles will be tested for association with rheumatoid arthritis and other musculoskeletal diseases, cardiovascular disease, cancer and diabetes, revealing novel causal genes and improving understanding of molecular mechanisms and relevant cell types underlying disease biology. The repository will also be returned to UK Biobank for archiving and distribution to approved researchers to identify causal genes for any trait of interest available in the resource. These analyses will have enhanced potential for translation of GWAS findings by identifying drug targets for up- or down-regulation of causal genes for which expression is associated with risk of disease."
989CC241-2C05-4665-AD19-DF5C5C261BFA,"Keywords: Analytical science, biological informatics.
Summary; 
Next generation sequencing of exomes has revolutionized the genetic diagnosis of a broad spectrum of diseases, allowing the possibility to detect mutations within most genes of the human genome. However, this strategy does not address the possibility of pathogenic mutations that lie in non-coding regions of the genome. For example, in some patients with primary immune immunodeficiency we can observe clinical phenotypes that are compatible with mutations of known disease-associated genes, in the absence of any mutation within the relevant coding regions. Where accompanied by alterations at transcriptional level, these similar phenotypes suggest the possible dysregulation of the same disease genes by mutations in non-coding regulatory regions that influence their expression.
Whole genome sequencing (WGS) allows the exploration and potential discovery of such non-coding genomic variants. However, non-coding regions are highly polymorphic and, therefore, it is still a challenge to identify potential disease-associated mutations with confidence. Furthermore, annotation of the noncoding space has until recently been held back by the complexity and cell-type specificity of enhancer activity and chromatin accessibility. In this project, we will take advantage of the recent explosion of expression quantitative trait loci (eQTL) data and epigenomic information to refine our ability to identify potential deleterious variants within cell type-specific regulatory regions.
There has been a recent expansion in the development of computational tools and methodologies that utilise statistical models to enable the interrogation of non-coding variants, each with their own advantages and disadvantages. Machine learning for example is already being tested as a means to predicting non-coding passenger mutations in cancer genomes (Yang et al., 2016). The main challenges are to integrate all the current sources of information in a common framework and develop new creative strategies for the prediction of damaging variants.
In this project, the student will develop new methodologies to predict non-coding variants that drive the dysregulation of clinically relevant disease genes to improve their diagnosis and future therapy. The main focus will be in exploiting cell type-specific data that are relevant for each disease. The analytical protocols will be tested in WGS data from patients with primary immunodeficiencies and further validated with WGS data from other diseases with different cell types affected, such as neurological diseases. Where available, transcriptional data will be used to test the validity of variant predictions integrated into the analysis. In the era of genomic medicine, such protocols have potentially broad significance."
0553C337-BE25-4B18-B141-349FE71DDD1A,"Low-grade inflammation, particularly that related to the pro-inflammatory cytokine interleukin 6 (IL-6) pathway, could be causally linked to psychosis, and offers innovative treatment targets. Elevated circulating IL-6 and related protein levels are present prior to psychosis onset and may be seen more often in patients with specific types of symptoms - cognitive difficulties such as working memory and difficulty processing information and negative symptoms such as poor motivation, diminished pleasure, reduced facial expression, reduced speech and social isolation. There is also evidence that inflammation may be related to mood symptoms such as depression, which are common in psychosis. However, recent drug trials of anti-inflammatory agents in psychosis have yielded mixed results, potentially because these were given to groups of patients with psychosis regardless of whether there was evidence of current inflammation. It is unlikely anti-inflammatory treatment could be helpful for patients who do not have increased inflammation.

The PIMS project will focus on the IL-6 pathway, and immune markers up (interleukin 1 beta (IL-1B) and tumour necrosis factor (TNF-a) and downstream (C-reactive protein) of IL-6, as potential new therapeutic target for schizophrenia using a number of approaches. 

First, we will use Mendelian randomization analysis of existing large genomic data to test whether IL-6 and related immune markers are causally linked with psychosis. We will then use existing data from large clinical and epidemiological samples and machine learning approaches to identify illness stage and symptom dimension most closely linked with inflammation, and the relevance of peripheral blood levels of markers of inflammation to brain structure: identifying the biotype of immune-related psychosis. 

This work will inform a randomised double blind experimental medicine study, giving psychosis patients with evidence of inflammation one dose of Tocilizumab. Tocilizumab is an anti-inflammatory medication used in Rheumatoid arthritis that blocks IL-6 signalling. We will see if this has any effect on psychotic symptoms especially cognition. We will test whether IL-6 blockade has effect and on circulating inflammatory markers and brain measures of oxidative stress using magnetic resonance spectroscopy implicated in psychosis. 

We will carry out experiments on immune cells collected from patients before and after tocilizumab; this could identify cellular source of low-grade inflammation seen in psychosis. We will create modelled brain cells from specific blood cells (monocytes) to test whether they act differently from healthy people in different test conditions.

Finally, we will use results to refine established animal models of schizophrenia to understand the biology of the immune target and inflammation-related psychosis. 

The PIMS study group comprises experts in psychosis, immuno-psychiatry, epidemiology, neuroscience, bioinformatics, genomics, and pharmacology with established track record in their fields and experience of collaborating and/or leading large projects. We will work with our Industry Advisory Board to take findings forward with the ultimate aim of developing new stratified medicine treatments for psychosis patients with active inflammation."
A69D3AFC-9F3D-4C20-8393-738BD83899CC,"In biomedicine the amount of published material has been growing exponentially in recent years, particularly in very productive areas, such as genomics. The management of the information derived from this material poses a problem for researchers, who cannot cope with this magnitude of data and find it increasingly difficult to find information that is necessary for their research. Automatic processing of these documents would provide the means to efficiently access the information they contain by building tools to search for documents and identify facts within them. However, this is made difficult by the fact that texts in the biomedical domain, like those on other topics, contain a range of ambiguities. This research project aims to develop tools and algorithms to resolve lexical ambiguity in the biomedical domain. We will apply novel unsupervised word sense disambiguation methods to three distinct forms of lexical ambiguity. The problem of obtaining adequate amounts of training data for these approaches will be addressed by adapting techniques for automatically generating disambiguated sentences using information from a domain ontology and unannotated corpora. Finally, the resulting disambiguation systems will be integrated into Termino, a publicly available terminology recognition tool, to improve its functionality. The three forms of biomedical lexical ambiguity that we will focus on in this project are the following: (i) Terms which refer to multiple concepts. The phenomenon of polysemy, where a word may have several possible meanings, occurs in all texts. A special consideration which must be taken into account when resolving this form of ambiguity is the fact that words may be used with meanings that are unlikely to occur in text from other domains. For example, cold'' has six possible meanings in the Unified Medical Language System (UMLS) Metathesaurus including well known meanings like common cold'' and cold sensation'' but there are also domain-specific usages, for example, Chronic Obstructive Airway Disease (COLD)''. (ii) Abbreviations with more than one possible expansion. Abbreviations are used frequently in biomedical text but a single abbreviation may have several expanded forms. It has been reported that abbreviations in MedLine consisting of six characters or less have an average of 4.61 possible meanings, making it difficult to interpret these texts automatically. (iii) Systematic relation between possible meanings for a set of terms. This form of ambiguity, which is particularly common in genomics literature, occurs when the same term can refer to a gene, protein or mRNA. This is a form of regular polysemy since the meanings are related (the gene produces mRNA and a protein). Since the same term can refer to a variety of compounds, it can be difficult to determine which one is meant in a particular usage. Resolving these various forms of lexical ambiguity is critical for the automatic processing of biomedical texts."
44FB0572-E0BA-445A-B242-1892591E0EDA,"Since a Canadian research project in the 1970s first showed how the regional killer whale population could be tracked over time using photographs to identify and follow the associations and movement of individual whales, it has become increasingly apparent that this species offers great potential for advancing our understanding of key evolutionary and ecological processes. Despite their tremendous potential for long-distance dispersion, with social groups travelling 1000s of km in a season, identified populations of associating individuals (divided into social units of 20-50 individuals) are genetically differentiated at neutral markers over small geographic scales. The apparent mechanism is dependence on local or seasonal habitat resources, and in particular, prey resources. In this way picivorous populations can be separated by the direction of migration in their anadromous salmonid prey (migrating north or south of an estuary), and picivorous populations can be isolated from marine-mammal-eating populations even in sympatry. There is a pattern of differentiation associated with geographic distance (as seen for many species), but only within an ecotype. Differentiation among ecotypes is based on biological factors (especially behaviour associated with foraging and social structure). Although the effective size of regional populations is likely small, there are sometimes physical differences that may be associated with resource exploitation (as seen in various other delphinid species, especially associated with buccal morphology), suggesting local adaptation. In this study we will identify genes that are apparently under selection, and associate them where possible with ecological characteristics, especially known aspect of the life history of the different ecotype populations. A key deliverable will be an extensive set of SNP markers, with some identified as likely under selection, to be applied in a follow-on study to an extensive program of population screening. A preliminary assessment based on these SNP markers will be undertaken in the current study as part of the SNP discovery process. This is made possible by the chosen methodology. The initial step will be the sequencing of the full genome for one sample to a quality level sufficient to use as a reference scaffold (to be done through the commercial provider, Eurofins MWG/ Operon). This will then be used to facilitate the RAD-Tag sequencing work and the associated bio-informatics (to be undertaken under the supervision of partner Neil Hall at CGR Liverpool). The RAD-Tag data will then be analysed by the PI in Durham in collaboration with Prof. Hall and with the assistance of the RA. The RAD-Tag sequences will permit the identification of SNP markers, and the reference genome would permit identification of their location and linkage within the killer whale genome. Analysis of an initial 150 whales from 5 populations will provide the preliminary data on signals for selection and a high-resolution assessment of patterns of differentiation. Bayesian and multiple regression methods will be applied to allow interpretation of genetic variation in the context of environmental variables, and to assess which variables explain the largest proportion of the genetic variance. Taken together these analyses will advance our understanding of the evolutionary processes that generate biodiversity within and among species, facilitate more effective programs of biodiversity conservation, and provide the raw material for future studies that will advance these objectives further."
5C6EB9CE-FBB9-4681-B0D1-602080331C46,"The Masters in Research (MRes) in Computational Biology programme trains graduates to meet the computational research demands of modern interdisciplinary bioscience (e.g. postgenomic, systems and synthetic biology) in universities, research institutes and industry. Delivered by staff from across the Departments of Biology, Chemistry and Computer Science, the course provides interdisciplinary research-led training in data analysis, informatics and the organisation and dynamics of complex biosystems. The programme builds on over 30 years of experience in training mathematically, statistically and computationally literate bioscientists. From the long running MSc in Biological Computation to the Masters of Research programmes in Bioinformatics, Maths in the Living Environment and Computational Biology we have continued to develop and evolve programmes to meet the current, and future, research demands of interdisciplinary bioscience. Our focus on core training in the essentials of data analysis, statistics, computational methods and modelling and the provision of opportunities to practise such methods in a research context equip graduates to meet new challenges emerging in biological research. The programme is principally aimed at graduates of the biological and molecular sciences but also accepts graduates of computer science, mathematics and statistics who can demonstrate an interest in the biosciences. SPECIFIC AIMS OF THE PROGRAMME: * to provide knowledge of the concepts and methods underpinning research in bioinformatics and computational biology; * to provide training in bioinformatics research skills, principally in the areas of: - sequence to structure to function, and evolutionary relationships in biomolecules - analysis of large biological data sets - modelling and simulation of biological systems; * to provide training in skills that are widely transferable, such as mathematical and programming skills, personal effectiveness, team working, communication and technology transfer; * to apply and develop these skills through three research projects including an external placement in academia, research institutes or industry worldwide. PROGRAMME STRUCTURE (51 WEEKS) Also see attached 'CBoutline2010.doc' * Autumn term 11 weeks ( -1 to 10) The focus is on providing teaching in the more fundamental areas with the following modules: Sequence, Structure &amp; Genomics; Data Analysis I - Concepts and Skills; Introduction to Programming (Python); and Transferable skills. * Spring term 15 weeks (1 to 15) Taught modules advance the knowledge and skills acquired during the Autumn term and comprise: Data Analysis II - Applied Biological Data Analysis; Complex Dynamical Biosystems; Biocomputing and Web Applications; and Introduction to Machine Learning. There is a greater emphasis on research work during this term with a 12-13 week individual project. * Summer term 18 weeks (1 to 18) This term is devoted almost entirely to a 17-18 week research project normally carried out on placement in industry, a research institute or academic institute."
897A551A-E092-4F7C-952F-B4CA14C09B41,"The COVID-19 pandemic has highlighted the importance of a number of different scientific fields in helping to tackle the spread of an infectious disease. One of these fields is pathogen genomics, which has, through the analysis of sequenced SARS-CoV-2 genomes, enabled the detection and tracking of different variants of the virus. The UK is particularly strong in this area, with the COVID-19 Genomics UK Consortium (COG-UK) providing important inputs into the government response to the pandemic.

Rapid sequencing of pathogen genomes is now possible. One possible use of this data is in real-time tracking of pathogen evolution and transmission through reconstruction of the ancestral history of sequenced genomes (phylogenetic inference). The pandemic has shown the value of having such information available (see, for example, the work of Nextstrain, https://nextstrain.org/).

The state-of-the-art in phylogenetic inference is to use Markov chain Monte Carlo (MCMC) algorithms for the Bayesian inference of the ancestral history, preferred due to its philosophy of rigorously describing the uncertainty associated with inferences drawn from the data. This approach is implemented in the BEAST (https://beast.community/) and BEAST2 (beast2.org) packages but in their current form these are unsuitable for &quot;real-time&quot; inference, since they perform inference on a batch of genome sequences. If a new sequence becomes available after starting the a run of the MCMC in the software, the algorithm must be restarted to take account of the new data. These MCMC algorithms are often run for tens of millions of iterations, so this process of restarting the algorithm is computationally wasteful and hinders the goal of real-time inference. This project proposes an alternative approach, with the aim of making real-time Bayesian inference feasible for large numbers of sequences, preparing the ground for a deployable system that could be used during a pandemic."
4486DCB1-2640-45CF-B3BF-4BAD63CFA220,"Background
--
Science is discovering the exciting world of genes, how they interact, how they differ from person to person and the process by which they ultimately form the templates for proteins, the building block of life. But genes are more complicated than we thought. It seems that genes can be transformed: somewhere between the DNA code for a gene and the final protein, genes can be 'spliced' to make different types of proteins and to form other molecules that interact with the gene system. 

In a healthy cell, this splicing is useful! It allows us to store the code for different proteins in a single gene. But splicing has been implicated in disease, in particular, Motor Neurone Disease (MND), a debilitating and poorly understood disease. Recently, researchers have found a small part of the genetic code (which we call C9ORF72) which may be a tiny clue in understanding MND, and it seems to have a huge effect on splicing. 

New technology is allowing us to uncover the world of genes. Technology developed to sequence the human genome allows us to measure the genes in a cell, right at the point where splicing happens: we call this RNA-Seq. But this sequencing generates LOTS of data, and the amount is increasing. In fact, it's increasing faster than computers are improving. If we want to analyse the data to uncover the world of splicing and the effect it has in MND, we need to create new computational tools which allow us to deal with the data using limited computing resources. 

The Problem
--
RNA-Seq presents us with millions of short sequences which represent the genes after splicing has occured. It's a bit like being presented with a huge bag of jigsaw pieces from thousands of different puzzles: how do the pieces fit together? How many types of picture are there? Which pictures occur most often? There is a lot of uncertainty in the problem, and so we use probabilities to express how the pieces might fit together, and thus how genes have been spliced. 

In recent work, I've examined how to make probabilistic algorithms like this one more efficient, now I will look at how to make use of this type of method in RNA-Seq data. My research will create such tools usings methods based on approximate Bayesian inference. I'll devise algorithms which can deal with these increasing quantities of data, and allow scientists to make statistical inferences from RNA-Seq data about splicing in disease. 

Transferring knowledge
--
To develop such tools, I'll draw inspiration from the related field of natural language processing. With the explosion of the web, data scientists have created methods for organising and categorising our data. One particular statistical method, called a &quot;topic model&quot;, closely resembles the analysis of RNA-Seq. With so much focus on the web, there have been lots of developments in topic models that we can borrow to make our algorithms for RNA-Seq faster and better. I'll investigate how we can transfer these ideas to RNA-Seq analysis. 

There are lots of statistical models that we might want to adapt to study disease through RNA-Seq. For example, we might want to build a time-series model of gene progression, or we might want to find groups of genes which follow the same pattern or trend. To get the maximum efficiency from the data, I'll build these models right in to the reverse-jigsaw problem described above. 

Investigating disease
--
My colleagues are in the process of collecting RNA-Seq data on MND. But the nature of the data will present unforeseen statistical challenges. For example, we might have unknown groupings in patients from whom we have data. I'll use the investigations into MND to inspire statistical models built around the RNA-Seq algorithms that I develop. These methods will be inspired by problems in MND research, but will lead to algorithms that can be used by the wider scientific community in experiments which involve RNA-Seq."
42D138CE-73B2-4AA4-B2BE-1D3C63B277A3,"DTP overview:
This MRC-funded doctoral training partnership (DTP) brings together cutting-edge molecular and analytical sciences with innovative computational approaches in data analysis to enable students to address hypothesis-led biomedical research questions. This is a 4-year programme whose first year involves a series of taught modules and two laboratory-based research projects that lead to an MSc in Interdisciplinary Biomedical Research. The first two terms consist of a selection of taught modules that allow students to gain a solid grounding in multidisciplinary science. Students also attend a series of masterclasses led by academic and industry experts in areas of molecular, cellular and tissue dynamics, microbiology and infection, applied biomedical technologies and artificial intelligence and data science. During the third and summer terms students conduct two eleven-week research projects in labs of their choice. 

Project overview:
Coronaviruses (CoVs) infect a wide variety of animals and birds and can also cause severe disease in humans. The emergence of the novel SARS-CoV-2 virus at the end of 2019 has resulted in the ongoing Covid-19 pandemic that has infected millions of people and caused worldwide social and economic disruption.

In spite of the devastating impact of coronaviruses, many questions regarding the exact molecular details of how they replicate remain unanswered. For example, it is unknown how different parts of the viral genome interact with each other, the precise roles of many of the viral proteins that are involved in viral replication, or even the exact sites of viral replication in host cells. The need for fundamental research into coronaviruses, which can guide the development of novel treatments, is therefore vital.

To date, our knowledge of CoV replication has relied on data obtained using ensemble methods that report on the mean properties of billions of molecules, averaging the measured parameters over the entire molecular population. Single-molecule techniques allow real-time studies of viral replication with the advantage that they can provide direct observations of just one molecule at a time.

The aim of this project is to use single-molecule imaging to study coronavirus replication, using avian IBV and human SARS-CoV-2 as model viruses, and identify important stages of the life cycle that can be targeted with antiviral inhibitors.

The student will gain interdisciplinary skills at the interface of biology, virology and physics, using a wide range of techniques (protein expression and purification, protein labelling, biochemical and biophysical characterisation of protein/RNA interactions, single-molecule FRET, super resolution microscopy, quantitative image analysis, cell culture, virus infectivity assays etc.)."
47EEB650-3DAD-45FA-8109-649C8EF4A790,"Biodiversity underpins long term sustainability of agriculture as well as ecosystems. Current commercial
crops have a extremely narrow genetic base, which is a vulnerability. Seed banks and Herbaria represent
a concentrated resource, collected over many decades and include many heritage varieties with potential
value in the face of climate change and other pressures. The challenge is to extract this information in a
systematic manner that useful to researchers, breeders and agriculture.
We hypothesize that these physical archival materials can be mined for variation in useful traits using
non- or minimally destructive approaches, that include image-based phenotyping, and this variation
related to the underlying genetics.
To test this, well documented grass and cereal collections are available in the AberInnovation Seed
Biobank and in the IBERS' Crop Herbarium. The specific objectives are to:
Obj1. Machine learning tools
To develop robust deep learning protocols and test, a set of manually labelled images from selected test
grasses will be used to train neural networks to recognise and measure features. We have recently
applied deep learning to identify and count organ from both vouchers and uCT scanning (Masters project,
Fig). These deep learning networks will be extended to quantify a wider variety of traits at different
levels of image resolution. For example, higher resolution imaging and deep learning will be applied to
microscopic features such as stomata and vessels that support water transport and gaseous exchange
processes and other minimally destructive modalities will be evaluated (X-Ray Fluorescence imaging for
elemental analyses, metabolomics for nutritive content, etc).
Obj2. De novo test-case experiments
To formally address whether variation in these traits can be linked to underlying genetic variation (and
therefore be useful to breeders), the DR will use vouchers made from genetically unstructured
populations that have been previously created by crossing selected pairs of oats and of ryegrass. These
morphologically diverse and genetically characterised populations provide a rigorous test-case for 
validation of the approach. The student will build quantitative models to account for the genotypic
contribution to variation in features contributing to yield and quality, and compare to models produced
using conventional data.
Obj3. Phenotyping the grass and oat herbaria
A very extensive collection of grass species is populated by original wild samples (with geographic
coordinates) as well as duplicates grown locally under defined agronomy. These will be imaged and,
where appropriate, uCT scanned for seed and stem traits. The samples are crossed referenced to
breeding ledgers and in many cases their pedigree can be traced through to current commercial varieties
while seed can be recovered and regrown as necessary. This physical collection of &gt;10000 samples
provides an unexploited resource to examine genetic and environmental effects across time. The student
will focus on the ryegrass and oats within the collection aiming to exploit advanced genetic analytical
techniques such as GWAS.
Justification and Likely Outcomes: This crop-focused project brings together the Phenomics Centre and
Seed Bank at Aberystwyth with Computer Sciences in Surrey who have previously worked with Kew
Gardens on biodiversity. This combination of expertise combined with large datasets from genetically
defined species will allow design of optimised approaches to extract and interpret the information
content of more extensive collections, available in Botanical Gardens from across the world, and
ultimately extending beyond the grasses to other crops and into wider questions associated with
biodiversity."
87618896-2A53-4DB1-8CF4-EFF044CC6016,"Data science and artificial intelligence will transform the way in which we live and work, creating new opportunities and challenges to which we must respond. Some of the greatest opportunities lie in the field of human health, where data science can help us to predict and diagnose disease, determine the effectiveness of existing treatments, and improve the quality and affordability of care. 

The Oxford EPSRC CDT in Health Data Science will provide training in:
- core data science principles and techniques, drawing upon expertise in computer science, statistics, and engineering 
- the interpretation and analysis of different kinds of health data, drawing upon expertise in genomics, imaging, and sensors
- the methodology and practice of health data research, drawing upon expertise in population health, epidemiology, and research ethics 

The training will be provided by academics from five university departments, working together to provide a coordinated programme of collaborative learning, practical experience, and research supervision.

The CDT will be based in the Oxford Big Data Institute (BDI), a hub for multi-disciplinary research at the heart of the University's medical campus. A large area on the lower ground floor of the BDI building will be allocated to the CDT. This area will be refurbished to provide study space for the students, and dedicated teaching space for classes, workshops, group exercises, and presentations. 

Oxford University Hospitals NHS Foundation Trust (OUH), one of the largest teaching hospitals in the UK, will provide access to real-world clinical and laboratory data for training and research purposes. OUH will provide also access to expertise in clinical informatics and data governance, from a practical NHS perspective. This will help students to develop a deep understanding of health data and the mechanisms of healthcare delivery. 

Industrial partners - healthcare technology and pharmaceutical companies - will contribute to the training in other ways: helping to develop research proposals; participating in data challenges and workshops; and offering placements and internships. This will help students to develop a deep understanding of how scientific research can be translated into business innovation and value. 

The Ethox Centre, also based within the BDI building, will provide training in research ethics at every stage of the programme, and the EPSRC ORBIT team will provide training in responsible research and innovation. Ethics and research responsibility are central to health data science, and the CDT will aim to play a leading role in developing and demonstrating ethical, responsible research practices. 
 
The CDT will work closely with national initiatives in data science and health data research, including the ATI and HDR UK. Through these initiatives, students will be able to interact with researchers from a wide network of collaborating organisations, including students from other CDTs. There will also be opportunities for student exchanges with international partners, including the Berlin Big Data Centre. 

Students graduating from the CDT will be able to understand and explore complex health datasets, helping others to ask questions of the data, and to interpret the results. They will be able to develop the new algorithms, methods, and tools that are required. They will be able to create explanatory and predictive models for disease, helping to inform treatment decisions and health policy.

The emphasis upon 'team science' and multi-disciplinary working will help to ensure that our students have a lasting, positive impact beyond their own work, delivering value for the organisations that they join and for the whole health data science community."
148F076E-B206-4D49-8650-73B7BF5CD021,"State-of-the-art technologies are generating unprecedented amounts of complex data, from genomes, to proteomes and transcriptomes, thus spanning mechanistic and functional diversity. Handling, interpreting and integrating these large scale data into descriptive models that interpret the molecular functions at a system level requires continued development of algorithms, robust computational models, and interoperable analytical frameworks. Supported by our core capability, In this work package, we will contribute to the newest developments in the data sciences and facilitate the extrapolation of meaningful signals from often noisy data. 

We will continue to develop efficient, reproducible and robust assembly and scaffolding algorithms, and robust statistical models to handle diverse complex genomic and metagenomics datasets. We will improve and further develop software to facilitate orthology assignment across complex and highly divergent species. We will also incorporate machine learning approaches to integrate the conservation of functional signals across species to infer functionality and improve annotation. We are also developing new statistical and network analytical approaches will be applied to track temporal and spatial changes across and within species to further inform phenotypic complexity. 

Our algorithm optimisation expertise will enable us to drive computational advances in accuracy and efficiency across our research into assembly and variant calling, annotation and, network analysis. These efforts will put the platforms in place to consistently collect and rapidly feed datasets into downstream integrative analyses, enabling the extensive and complex data interrogation processes required for bringing together multiple heterogeneous datasets. We will also apply these strategies to investigate and implement low power consumption computing technologies for data acquisition and analysis that will be deployed in environmental situations at a previously unavailable scale.

We will carry out fundamental research into software engineering methods to manage, share, visualise and integrate the large and complex datasets. We will develop research data management and dissemination layers, underpinned by community standards, that provide the granularity and searchability of EI’s large-scale and diverse data outputs that we are generating, and integrate the statistical, machine-learning, and network-based models developed under this programme. We will also build semantic knowledge graphs annotated with ontology-based descriptions in order to represent the body of information gathered through harmonised data and network integration. These will comprise metadata that describe reusable interconnected research datasets, and we will feed these methods into appropriate information systems to enable national and international collaborative research through open multi-omics platforms.

This will lay the foundations for an interconnected network of hardware and software to deliver real-time monitoring of crop development and pathogen detection and screening. Subsequent federation of these activities with national and international services will be facilitated through the EI NCG in e-Infrastructure (NC3), and interactions with the ELIXIR-UK community for pan-European life science infrastructures. This will also underpin the computational biology needs of the QIB Microbes in the Food Chain ISP in standardised and interoperable analysis systems."
DD90B269-3EFB-45A0-B2DE-550F20D682EA,"Microbiota present a promising and underexploited potential source of novel neuroactive compounds for the treatment of neurological and psychiatric disease in humans. However, due to their diverse and complex interactions with the host nervous system, identifying causal strains and the molecules they produce remains challenging. Here, I address this challenge in the nematode worm, Caenorhabditis elegans, as it is a simple bacterivore with a small nervous system, yet displays a variety of bacteria-influenced behaviours that are observable in the laboratory and governed by conserved neural signalling pathways. I perform phenotypic screening and animal tracking to investigate the behavioural response to various bacteria, in order to highlight behaviour-modifying strains for follow-up analyses to investigate the kinds of neuroactive molecules they produce, and their genetic targets in the worm. Preliminary results find multiple bacterial strains that elicit significant effects on C. elegans behaviour. Follow-up research on these bacteria could lead to the discovery of novel compounds for the molecular control of neural states to treat disease."
323024EB-B13C-4E92-A2A8-7DC248783E0B,"Organ formation is controlled by the action of gene regulatory networks (GRNs) deployed in cells that are interacting with their neighbours through cell contacts and cell signalling networks. This proposal is designed to develop novel nonparametric Bayesian methods to extract the quantitative input/output relationships among gene products in the functioning GRNs that coordinate the patterning, growth and morphogenesis driving organogenesis. The Fraser Laboratory is refining and deploying technologies which will enable the reliable creation of gene expression reporters through multiplex imaging and genome profiling of discrete cell populations, creating &quot;test points&quot; that can be used to watch aspects of a GRN as it functions. Tagging multiple components of the GRN with distinct labels makes it feasible to read out the quantitative state of a GRN in a cell-specific and time-resolved fashion. To read out these &quot;test points&quot;, Fraser's group is refining the equipment needed for quantitative imaging of multiple gene products over the contiguous space of a developing embryo. The novel Bayesian-based computational tools to be developed in this project will be used to reverse engineer and analyse GRNs at various scales of granularity, based on the quantitative imaging of these &quot;test points&quot;. Ultimately, this research will permit elaboration of a more complete GRN and its linkage to key morphogenetic events by combining real-time, multiple-gene reporters, multiplex imaging and Bayesian modelling approaches. Once validated, the kit of imaging and computational tools will be broadly applicable for defining the GRN in less well-studied and accessible systems."
